id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
103,0,14,1,600.0,UNSAT,5.3,111123,7801983,,72afb234331e38c46d7c22e5269eef51df90e3e955c19401a127d969a53f722f,drat-trim,4.0,True,39.8,16:29:11,
110,0,14,1,600.0,UNSAT,3.9,87010,5928891,,bc6a5fc1fd33b48aeec5922b1c68744e34f20b574ec6d1440d005cb46e39a697,drat-trim,3.2,True,39.9,16:29:12,
128,0,14,1,600.0,UNSAT,0.3,7955,390779,,11ceacded5aafa1ae5e878f3211f227f54c96077f98ad0c7719bd1276a094bb3,drat-trim,0.2,True,39.9,16:29:12,
129,0,14,1,600.0,UNSAT,0.3,6907,388536,,1166f8b74012d21736df0dbd1f6038da760b0e9ebbdb9538529ab9c98a21233a,drat-trim,0.2,True,40.1,16:29:12,
130,0,14,1,600.0,UNSAT,0.3,7164,475334,,fc697aad8b00950f1e3c406b8e9476116c63a92bec2c322903358175d0542a7d,drat-trim,0.2,True,40.3,16:29:12,
131,0,14,1,600.0,UNSAT,0.3,7860,521074,,7337756db54b99702bda2ba0c2450f952c70f4dbf2c52af868d29cf235f1ac04,drat-trim,0.3,True,40.6,16:29:12,
133,0,14,1,600.0,UNSAT,0.3,6890,369471,,079e047a672b0b1858b1fc7a4119aa2ae57bfdf8129eeb8b08a31759ec8dcd0d,drat-trim,0.2,True,40.7,16:29:12,
124,0,14,1,600.0,UNSAT,1.6,33714,2308533,,34c2dab50982509e149f787ae5b04a96040662d2f4bed8f96bab631bc0f068af,drat-trim,1.1,True,41.0,16:29:13,
132,0,14,1,600.0,UNSAT,0.7,15362,1148887,,78a3309684bf1d3aacb8c545d2478d32a79709e723f0d2663acdc96c8903c37e,drat-trim,0.4,True,41.1,16:29:13,
134,0,14,1,600.0,UNSAT,0.5,11405,634654,,2ea78a854da740eeee5cf0dfd13e9e07e6fa0820626e8ef528909143d04a2009,drat-trim,0.3,True,41.2,16:29:13,
135,0,14,1,600.0,UNSAT,0.4,9837,710233,,b88fd6d253de11113d7494fa96b11e40419748130cbf75cee2388892e8a44a2c,drat-trim,0.3,True,41.3,16:29:13,
136,0,14,1,600.0,UNSAT,1.3,29332,1943427,,c1cb8abfc2788d5baf2c675d2cffcbf90d729946f5c1e416bf6b98c6b097839f,drat-trim,0.8,True,42.8,16:29:14,
139,0,14,1,600.0,UNSAT,1.3,26905,1902555,,ea049ad422983bda9e4fd9efb2968d5e0c83ffb80164903abe7b5cbd00c0357b,drat-trim,0.9,True,43.3,16:29:15,
122,0,14,1,600.0,UNSAT,3.4,69528,4906652,,709b333be9473b99512aa861cb1fc162cd485f0cf8a5bd10b97075e05ea4277b,drat-trim,2.7,True,43.5,16:29:15,
137,0,14,1,600.0,UNSAT,1.7,33353,2287274,,cfb21456675efcd0ac09d7af4917f7381a8e8866cd7dc84a76eca754648be3f3,drat-trim,0.9,True,43.6,16:29:15,
138,0,14,1,600.0,UNSAT,1.6,31065,2339248,,632f1e19418778b621d596ef6b406840b8b2d7d7604c2df052aafca4edb07bc1,drat-trim,0.9,True,43.7,16:29:15,
140,0,14,1,600.0,UNSAT,1.7,35605,2302887,,a4105a1b6e5744bc4161066020a9ab4c4598b382cda9a797e0dd4fbd34298948,drat-trim,0.9,True,43.9,16:29:16,
125,0,14,1,600.0,UNSAT,3.0,63005,4355194,,81a694e306b88f86c4787eb2c08ff9d00647018d5b654064611d9fad1875405d,drat-trim,2.5,True,44.2,16:29:16,
146,0,14,1,600.0,UNSAT,0.3,5808,381871,,cd84ac0aedb3f7a87f3a69dc9cca3b9b349fb80bc1627d8a5464f863a52cbe9d,drat-trim,0.2,True,44.5,16:29:16,
145,0,14,1,600.0,UNSAT,0.5,11796,624689,,d32ac469ae036064e1bc60fc871c0d8b14ba1485b9fec51e642fee688e11faf3,drat-trim,0.4,True,44.5,16:29:16,
118,0,14,1,600.0,UNSAT,4.7,92752,6768220,,23dacd8bf54988e3f96c7bdad6cf22e9d0d6e5206e02e78acd9033a2eb41c934,drat-trim,3.8,True,44.6,16:29:16,
