id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
103,0,14,1,600.0,UNSAT,1.5,33517,2454986,,4240e7d0059c6b8ce3a569b8b110b90b69e3d0bfa32419b557c25f62071b6761,drat-trim,0.9,True,30.2,21:25:43,
90,0,14,1,600.0,UNSAT,3.6,69190,4773393,,47144a966b0de3f1d15edad2490c257b3c556c4e5336f12c5b9ba1eea11df492,drat-trim,2.1,True,30.3,21:25:43,
114,0,14,1,600.0,UNSAT,0.4,7643,499534,,310f25aab39a7097e2800e264646a4e8f3c03c8c3c78f389edcea85961196b66,drat-trim,0.2,True,30.5,21:25:44,
113,0,14,1,600.0,UNSAT,0.8,17285,1308911,,b4e36e5eca5655f415f52ba10794784272b3ecff0fbb54be2da864a1eb35f065,drat-trim,0.6,True,31.0,21:25:44,
105,0,14,1,600.0,UNSAT,1.9,43780,2817799,,32fe70d78a769f6f422b12c0110a201f5b71f05b961ea145fdd00356032204b7,drat-trim,1.3,True,31.1,21:25:44,
107,0,14,1,600.0,UNSAT,1.6,37353,2518444,,07ea53e2e861976d0f1c55795f0d38aef8902a75a44fe352af5ec28dc4540903,drat-trim,1.1,True,31.1,21:25:44,
115,0,14,1,600.0,UNSAT,0.5,10912,725222,,8fe36ec3273e0f5b0ed6a7c9952614ce350c7744d88fcdd903e7558c53358e05,drat-trim,0.4,True,31.2,21:25:44,
112,0,14,1,600.0,UNSAT,1.0,21795,1582676,,de3e7b0f3d994467744418bc14fae935b5ddbe8815cfb2cc0c181e21532335ce,drat-trim,0.7,True,31.3,21:25:44,
104,0,14,1,600.0,UNSAT,2.7,62844,4242739,,a8e39679d08b84caac16a3e064a5526b1a367a2b0d0860ee2d6fcacee5bedd03,drat-trim,1.9,True,32.6,21:25:46,
116,0,14,1,600.0,UNSAT,1.4,35690,2350892,,0868d2954193474833e6dfdb45107dbfbbf2185f5f6f02c274a6c567806bfbfe,drat-trim,0.9,True,32.7,21:25:46,
120,0,14,1,600.0,UNSAT,0.9,24407,1627421,,95e01044ff69bbba96ef439658a2b52449bbcf41a3ea2eb2f775ba0e98eb3446,drat-trim,0.7,True,32.8,21:25:46,
108,0,14,1,600.0,UNSAT,2.4,53619,3558987,,c4ce1f32cbe2f3d1c6ae3361e7808143b3fa288939341f9d101a86778909d406,drat-trim,1.7,True,32.8,21:25:46,
111,0,14,1,600.0,UNSAT,2.4,55705,3721775,,0552ca21afa1a90888c57a32b2f8c628ca7ca925c818412b078bbf6ad96572c4,drat-trim,1.7,True,33.0,21:25:46,
118,0,14,1,600.0,UNSAT,1.4,33002,2200203,,bccf9b058a38d3d4e9110f88f806cf43aa677f01e2be0421fb42481b9649c05c,drat-trim,0.9,True,33.3,21:25:46,
110,0,14,1,600.0,UNSAT,2.7,63383,4309262,,cc35469d65cba09e6769bb3b83883034d6b02796aa46fa582ad69373fce57781,drat-trim,1.8,True,33.4,21:25:47,
117,0,14,1,600.0,UNSAT,1.9,44359,2717201,,0b6bee13fb7b5b6639eb3f59f4f2ae26d35a9b5870d2a0dca833b7f7b92ff01b,drat-trim,1.3,True,33.7,21:25:47,
106,0,14,1,600.0,UNSAT,3.3,71339,4877405,,3cd2c6c14e211afc53b250a82e1ef8cb616dc85b21e76766ef9ae32df5f149dc,drat-trim,2.2,True,33.8,21:25:47,
109,0,14,1,600.0,UNSAT,3.1,71244,4819575,,cfee9037579abba79aef1575696c08a6716d413183f2ba61bd0cf8d01d6eeff9,drat-trim,2.3,True,34.1,21:25:47,
121,0,14,1,600.0,UNSAT,2.2,51101,3419230,,12daffdc31d26aa4fa6e4792297a71200d55c2970a0ecaf229a435134ef98edc,drat-trim,1.5,True,34.8,21:25:48,
