id,depth,nlits,attempt,timeout,status,solve_s,conflicts,proof_bytes,proof_lines,proof_sha,checker,verify_s,verified,elapsed_s,when,tail
111,0,14,1,600.0,UNSAT,2.3,57260,3917699,,c8083ccf55660820f80c86c7d9c98fe4de758a527302e654c33c6bc667b961f3,drat-trim,1.5,True,30.1,22:45:55,
107,0,14,1,600.0,UNSAT,2.6,64006,4316240,,d8a3cf6d7b32fdb4d45f417f74b17d939e9d987b99d2b6e39df6a641b7a8a7ac,drat-trim,1.7,True,30.3,22:45:55,
116,0,14,1,600.0,UNSAT,1.6,40986,2604876,,9033494aab9ff8a3f750315c89d52a21ebc8639b9eb06cbae908396064f2ac49,drat-trim,0.9,True,30.3,22:45:55,
118,0,14,1,600.0,UNSAT,1.5,41062,2493528,,b11d60512a35becd3cad1d8b3950a482e427fae248762dab5430687a1b5b1287,drat-trim,0.9,True,30.3,22:45:55,
108,0,14,1,600.0,UNSAT,2.7,66578,4348811,,3ed54293235558ab549cc940b3bda018421b8c476afc8078b2c7abeb61f4cbd0,drat-trim,1.8,True,30.5,22:45:55,
129,0,14,1,600.0,UNSAT,0.3,7571,507664,,fd4f9d7a9e015860efe597ee22ecc4003fd042a642c13fb5d17a387173b72333,drat-trim,0.3,True,30.7,22:45:56,
119,0,14,1,600.0,UNSAT,1.5,39282,2613149,,aa4c1a875a90360c0d57fcdf12c4c843a42ccb43a6a73b70cc43d478c3ca22cd,drat-trim,1.0,True,30.7,22:45:56,
130,0,14,1,600.0,UNSAT,0.3,5554,378576,,ea8e072e4302f638370c6cd9575581a3e22b4faf624940eee76b879cd6033b43,drat-trim,0.2,True,30.8,22:45:56,
128,0,14,1,600.0,UNSAT,0.6,13568,768018,,ee4b0dce43ab9419e173c64e6d6fa659b43a3140393622fa31bb8b1dab696453,drat-trim,0.5,True,30.8,22:45:56,
131,0,14,1,600.0,UNSAT,0.4,8552,495314,,b485ac25b6ebc067d41b25d26a115284f459859982235909d492e3cb36e9feef,drat-trim,0.3,True,30.9,22:45:56,
124,0,14,1,600.0,UNSAT,1.1,24586,1727233,,c84a350102070467db060b5bd347a3acbb08cd291f71254076cdd7b9cdb35999,drat-trim,0.5,True,31.0,22:45:56,
106,0,14,1,600.0,UNSAT,3.2,75249,4936425,,6ec38ac03180f4ee5c33a352450feba82c9edd42909f6e6858533330cbea2894,drat-trim,2.2,True,31.2,22:45:56,
122,0,14,1,600.0,UNSAT,1.5,39388,2557045,,a170b16a537aa2561e9ba60b1128a5fc57de5d56f0b78dd3b8f1e709cd268ba7,drat-trim,1.1,True,31.3,22:45:56,
133,0,14,1,600.0,UNSAT,0.6,14830,1164208,,5c63885c8f1125550d6ef64ae3182a231698ab6ad53ee2a1ad9a9d0e3319a7a8,drat-trim,0.5,True,31.6,22:45:57,
136,0,14,1,600.0,UNSAT,0.5,10526,677249,,442b9fad26eb14c5fc8885f5d0818c6c5bf673b9e3ee8c484bfcb1b538200014,drat-trim,0.3,True,31.6,22:45:57,
137,0,14,1,600.0,UNSAT,0.5,12636,851271,,b5a500bf41a4af84efc3fd56c56fb69da94226623f6576157841921baf552054,drat-trim,0.4,True,31.8,22:45:57,
134,0,14,1,600.0,UNSAT,0.6,14405,860159,,35d987bbdd12871b8105d5cb522d93fa55bfb6a57905d783a5404841e6c8a624,drat-trim,0.4,True,31.8,22:45:57,
132,0,14,1,600.0,UNSAT,1.0,23665,1797967,,6f69d9ad659cbd6c2106638394f6954ce0a33713cbf19fa1ddf36aa0fb8a22fe,drat-trim,0.6,True,31.9,22:45:57,
140,0,14,1,600.0,UNSAT,0.7,15574,1170630,,afc5bce17cbd2d65fd31b1265df012b93c147e7bc566ad0bbd95df2f4cee0866,drat-trim,0.4,True,32.3,22:45:57,
125,0,14,1,600.0,UNSAT,1.8,41440,2822264,,6c4af500b85e817c4860dd8ca00a996ff10c4aee971229bc6f919276e68eddc1,drat-trim,1.2,True,32.5,22:45:57,
